file_path,file_name,country,date,burned_area_ha,total_burned_pixels,max_burned_day,relative_path
../data/raw/dataset_64_64_all_10days_final/2022/Romania/corrected_sample_9765.nc,corrected_sample_9765.nc,Romania,2022-03-28,1999.0,74,23,2022/Romania/corrected_sample_9765.nc
../data/raw/dataset_64_64_all_10days_final/2022/Italy/corrected_sample_10306.nc,corrected_sample_10306.nc,Italy,2022-06-24,1999.0,45,22,2022/Italy/corrected_sample_10306.nc
../data/raw/dataset_64_64_all_10days_final/2022/Ukraine/corrected_sample_10663.nc,corrected_sample_10663.nc,Ukraine,2022-08-07,1999.0,16,16,2022/Ukraine/corrected_sample_10663.nc
../data/raw/dataset_64_64_all_10days_final/2022/Ukraine/corrected_sample_9763.nc,corrected_sample_9763.nc,Ukraine,2022-07-13,1999.0,26,16,2022/Ukraine/corrected_sample_9763.nc
../data/raw/dataset_64_64_all_10days_final/2022/Romania/corrected_sample_9751.nc,corrected_sample_9751.nc,Romania,2022-03-27,1999.0,79,25,2022/Romania/corrected_sample_9751.nc
../data/raw/dataset_64_64_all_10days_final/2022/Ukraine/corrected_sample_10374.nc,corrected_sample_10374.nc,Ukraine,2022-08-24,1999.0,16,16,2022/Ukraine/corrected_sample_10374.nc
../data/raw/dataset_64_64_all_10days_final/2022/France/corrected_sample_10637.nc,corrected_sample_10637.nc,France,2022-08-02,1999.0,16,16,2022/France/corrected_sample_10637.nc
../data/raw/dataset_64_64_all_10days_final/2022/Spain/corrected_sample_9714.nc,corrected_sample_9714.nc,Spain,2022-01-25,1999.0,58,18,2022/Spain/corrected_sample_9714.nc
../data/raw/dataset_64_64_all_10days_final/2022/Spain/corrected_sample_10327.nc,corrected_sample_10327.nc,Spain,2022-06-17,1999.0,148,118,2022/Spain/corrected_sample_10327.nc
../data/raw/dataset_64_64_all_10days_final/2022/Spain/corrected_sample_10769.nc,corrected_sample_10769.nc,Spain,2022-08-23,1999.0,31,16,2022/Spain/corrected_sample_10769.nc
../data/raw/dataset_64_64_all_10days_final/2022/Romania/corrected_sample_10138.nc,corrected_sample_10138.nc,Romania,2022-03-21,1874.0,31,15,2022/Romania/corrected_sample_10138.nc
../data/raw/dataset_64_64_all_10days_final/2022/Albania/corrected_sample_9940.nc,corrected_sample_9940.nc,Albania,2022-03-23,1874.0,26,15,2022/Albania/corrected_sample_9940.nc
../data/raw/dataset_64_64_all_10days_final/2022/Ukraine/corrected_sample_10593.nc,corrected_sample_10593.nc,Ukraine,2022-07-23,1874.0,31,15,2022/Ukraine/corrected_sample_10593.nc
../data/raw/dataset_64_64_all_10days_final/2022/Italy/corrected_sample_10654.nc,corrected_sample_10654.nc,Italy,2022-08-04,1874.0,37,16,2022/Italy/corrected_sample_10654.nc
../data/raw/dataset_64_64_all_10days_final/2022/Romania/corrected_sample_10196.nc,corrected_sample_10196.nc,Romania,2022-03-24,1874.0,169,65,2022/Romania/corrected_sample_10196.nc
../data/raw/dataset_64_64_all_10days_final/2022/Romania/corrected_sample_10203.nc,corrected_sample_10203.nc,Romania,2022-03-21,1874.0,15,15,2022/Romania/corrected_sample_10203.nc
../data/raw/dataset_64_64_all_10days_final/2022/Ukraine/corrected_sample_10302.nc,corrected_sample_10302.nc,Ukraine,2022-07-17,1874.0,35,16,2022/Ukraine/corrected_sample_10302.nc
../data/raw/dataset_64_64_all_10days_final/2022/Serbia/corrected_sample_9904.nc,corrected_sample_9904.nc,Serbia,2022-03-24,1874.0,36,15,2022/Serbia/corrected_sample_9904.nc
../data/raw/dataset_64_64_all_10days_final/2022/Ukraine/corrected_sample_10507.nc,corrected_sample_10507.nc,Ukraine,2022-07-14,1874.0,17,15,2022/Ukraine/corrected_sample_10507.nc
../data/raw/dataset_64_64_all_10days_final/2022/Bosnia & Herzegovina/corrected_sample_9908.nc,corrected_sample_9908.nc,Bosnia & Herzegovina,2022-03-14,1874.0,71,31,2022/Bosnia & Herzegovina/corrected_sample_9908.nc
../data/raw/dataset_64_64_all_10days_final/2022/Spain/corrected_sample_10458.nc,corrected_sample_10458.nc,Spain,2022-07-12,1874.0,15,15,2022/Spain/corrected_sample_10458.nc
../data/raw/dataset_64_64_all_10days_final/2022/France/corrected_sample_9715.nc,corrected_sample_9715.nc,France,2022-01-25,1874.0,72,25,2022/France/corrected_sample_9715.nc
../data/raw/dataset_64_64_all_10days_final/2022/Romania/corrected_sample_9814.nc,corrected_sample_9814.nc,Romania,2022-01-29,1874.0,15,15,2022/Romania/corrected_sample_9814.nc
../data/raw/dataset_64_64_all_10days_final/2022/Spain/corrected_sample_10257.nc,corrected_sample_10257.nc,Spain,2022-03-26,1874.0,18,15,2022/Spain/corrected_sample_10257.nc
../data/raw/dataset_64_64_all_10days_final/2022/Romania/corrected_sample_9920.nc,corrected_sample_9920.nc,Romania,2022-03-25,1874.0,134,44,2022/Romania/corrected_sample_9920.nc
../data/raw/dataset_64_64_all_10days_final/2022/Croatia/corrected_sample_10123.nc,corrected_sample_10123.nc,Croatia,2022-03-23,1874.0,122,37,2022/Croatia/corrected_sample_10123.nc
../data/raw/dataset_64_64_all_10days_final/2022/Italy/corrected_sample_10597.nc,corrected_sample_10597.nc,Italy,2022-08-06,1874.0,15,15,2022/Italy/corrected_sample_10597.nc
../data/raw/dataset_64_64_all_10days_final/2022/Croatia/corrected_sample_9819.nc,corrected_sample_9819.nc,Croatia,2022-02-28,1874.0,15,15,2022/Croatia/corrected_sample_9819.nc
../data/raw/dataset_64_64_all_10days_final/2022/Portugal/corrected_sample_10756.nc,corrected_sample_10756.nc,Portugal,2022-08-22,1874.0,44,15,2022/Portugal/corrected_sample_10756.nc
../data/raw/dataset_64_64_all_10days_final/2022/Tunisia/corrected_sample_10755.nc,corrected_sample_10755.nc,Tunisia,2022-08-16,1874.0,15,15,2022/Tunisia/corrected_sample_10755.nc
../data/raw/dataset_64_64_all_10days_final/2022/Portugal/corrected_sample_10757.nc,corrected_sample_10757.nc,Portugal,2022-08-23,1874.0,107,48,2022/Portugal/corrected_sample_10757.nc
../data/raw/dataset_64_64_all_10days_final/2022/Portugal/corrected_sample_10766.nc,corrected_sample_10766.nc,Portugal,2022-08-20,1874.0,34,15,2022/Portugal/corrected_sample_10766.nc
../data/raw/dataset_64_64_all_10days_final/2022/Ukraine/corrected_sample_10040.nc,corrected_sample_10040.nc,Ukraine,2022-07-21,1874.0,41,15,2022/Ukraine/corrected_sample_10040.nc
../data/raw/dataset_64_64_all_10days_final/2022/Croatia/corrected_sample_9907.nc,corrected_sample_9907.nc,Croatia,2022-03-19,1874.0,85,43,2022/Croatia/corrected_sample_9907.nc
../data/raw/dataset_64_64_all_10days_final/2022/Serbia/corrected_sample_10242.nc,corrected_sample_10242.nc,Serbia,2022-03-20,1874.0,15,15,2022/Serbia/corrected_sample_10242.nc
../data/raw/dataset_64_64_all_10days_final/2022/Bosnia & Herzegovina/corrected_sample_10103.nc,corrected_sample_10103.nc,Bosnia & Herzegovina,2022-03-18,1874.0,342,149,2022/Bosnia & Herzegovina/corrected_sample_10103.nc
../data/raw/dataset_64_64_all_10days_final/2022/Spain/corrected_sample_10084.nc,corrected_sample_10084.nc,Spain,2022-07-28,1749.0,14,14,2022/Spain/corrected_sample_10084.nc
../data/raw/dataset_64_64_all_10days_final/2022/Romania/corrected_sample_10175.nc,corrected_sample_10175.nc,Romania,2022-03-26,1749.0,71,30,2022/Romania/corrected_sample_10175.nc
../data/raw/dataset_64_64_all_10days_final/2022/Spain/corrected_sample_10758.nc,corrected_sample_10758.nc,Spain,2022-08-26,1749.0,14,14,2022/Spain/corrected_sample_10758.nc
../data/raw/dataset_64_64_all_10days_final/2022/Ukraine/corrected_sample_10536.nc,corrected_sample_10536.nc,Ukraine,2022-07-26,1749.0,34,15,2022/Ukraine/corrected_sample_10536.nc
../data/raw/dataset_64_64_all_10days_final/2022/Albania/corrected_sample_10160.nc,corrected_sample_10160.nc,Albania,2022-03-19,1749.0,20,14,2022/Albania/corrected_sample_10160.nc
../data/raw/dataset_64_64_all_10days_final/2022/Albania/corrected_sample_10688.nc,corrected_sample_10688.nc,Albania,2022-08-05,1749.0,14,14,2022/Albania/corrected_sample_10688.nc
../data/raw/dataset_64_64_all_10days_final/2022/Spain/corrected_sample_10247.nc,corrected_sample_10247.nc,Spain,2022-06-14,1749.0,124,99,2022/Spain/corrected_sample_10247.nc
../data/raw/dataset_64_64_all_10days_final/2022/Tunisia/corrected_sample_10711.nc,corrected_sample_10711.nc,Tunisia,2022-09-13,1749.0,21,14,2022/Tunisia/corrected_sample_10711.nc
../data/raw/dataset_64_64_all_10days_final/2022/Romania/corrected_sample_10120.nc,corrected_sample_10120.nc,Romania,2022-03-14,1749.0,26,14,2022/Romania/corrected_sample_10120.nc
../data/raw/dataset_64_64_all_10days_final/2022/Tunisia/corrected_sample_10308.nc,corrected_sample_10308.nc,Tunisia,2022-06-25,1749.0,16,14,2022/Tunisia/corrected_sample_10308.nc
../data/raw/dataset_64_64_all_10days_final/2022/Spain/corrected_sample_10278.nc,corrected_sample_10278.nc,Spain,2022-06-14,1749.0,57,43,2022/Spain/corrected_sample_10278.nc
../data/raw/dataset_64_64_all_10days_final/2022/Romania/corrected_sample_9812.nc,corrected_sample_9812.nc,Romania,2022-02-05,1749.0,16,14,2022/Romania/corrected_sample_9812.nc
../data/raw/dataset_64_64_all_10days_final/2022/France/corrected_sample_10634.nc,corrected_sample_10634.nc,France,2022-08-08,1749.0,29,14,2022/France/corrected_sample_10634.nc
../data/raw/dataset_64_64_all_10days_final/2022/Ukraine/corrected_sample_10253.nc,corrected_sample_10253.nc,Ukraine,2022-04-26,1749.0,14,14,2022/Ukraine/corrected_sample_10253.nc
../data/raw/dataset_64_64_all_10days_final/2022/Albania/corrected_sample_10067.nc,corrected_sample_10067.nc,Albania,2022-07-17,1749.0,14,14,2022/Albania/corrected_sample_10067.nc
../data/raw/dataset_64_64_all_10days_final/2022/France/corrected_sample_10358.nc,corrected_sample_10358.nc,France,2022-07-06,1749.0,14,14,2022/France/corrected_sample_10358.nc
../data/raw/dataset_64_64_all_10days_final/2022/Bosnia & Herzegovina/corrected_sample_10746.nc,corrected_sample_10746.nc,Bosnia & Herzegovina,2022-08-08,1749.0,14,14,2022/Bosnia & Herzegovina/corrected_sample_10746.nc
../data/raw/dataset_64_64_all_10days_final/2022/Italy/corrected_sample_10376.nc,corrected_sample_10376.nc,Italy,2022-07-03,1749.0,22,14,2022/Italy/corrected_sample_10376.nc
../data/raw/dataset_64_64_all_10days_final/2022/Portugal/corrected_sample_10651.nc,corrected_sample_10651.nc,Portugal,2022-08-26,1749.0,48,19,2022/Portugal/corrected_sample_10651.nc
../data/raw/dataset_64_64_all_10days_final/2022/Ukraine/corrected_sample_10624.nc,corrected_sample_10624.nc,Ukraine,2022-07-29,1749.0,19,14,2022/Ukraine/corrected_sample_10624.nc
../data/raw/dataset_64_64_all_10days_final/2022/Romania/corrected_sample_9959.nc,corrected_sample_9959.nc,Romania,2022-03-24,1749.0,224,110,2022/Romania/corrected_sample_9959.nc
../data/raw/dataset_64_64_all_10days_final/2022/Ukraine/corrected_sample_9750.nc,corrected_sample_9750.nc,Ukraine,2022-07-04,1749.0,163,52,2022/Ukraine/corrected_sample_9750.nc
../data/raw/dataset_64_64_all_10days_final/2022/Romania/corrected_sample_9779.nc,corrected_sample_9779.nc,Romania,2022-02-15,1624.0,22,13,2022/Romania/corrected_sample_9779.nc
../data/raw/dataset_64_64_all_10days_final/2022/Romania/corrected_sample_10256.nc,corrected_sample_10256.nc,Romania,2022-03-25,1624.0,111,35,2022/Romania/corrected_sample_10256.nc
../data/raw/dataset_64_64_all_10days_final/2022/Romania/corrected_sample_10223.nc,corrected_sample_10223.nc,Romania,2022-03-21,1624.0,27,13,2022/Romania/corrected_sample_10223.nc
../data/raw/dataset_64_64_all_10days_final/2022/Croatia/corrected_sample_10217.nc,corrected_sample_10217.nc,Croatia,2022-03-28,1624.0,46,20,2022/Croatia/corrected_sample_10217.nc
../data/raw/dataset_64_64_all_10days_final/2022/Albania/corrected_sample_10078.nc,corrected_sample_10078.nc,Albania,2022-07-24,1624.0,22,13,2022/Albania/corrected_sample_10078.nc
../data/raw/dataset_64_64_all_10days_final/2022/Spain/corrected_sample_10249.nc,corrected_sample_10249.nc,Spain,2022-06-13,1624.0,16,13,2022/Spain/corrected_sample_10249.nc
../data/raw/dataset_64_64_all_10days_final/2022/Romania/corrected_sample_10225.nc,corrected_sample_10225.nc,Romania,2022-03-20,1624.0,36,13,2022/Romania/corrected_sample_10225.nc
../data/raw/dataset_64_64_all_10days_final/2022/Bosnia & Herzegovina/corrected_sample_9965.nc,corrected_sample_9965.nc,Bosnia & Herzegovina,2022-03-24,1624.0,159,44,2022/Bosnia & Herzegovina/corrected_sample_9965.nc
../data/raw/dataset_64_64_all_10days_final/2022/Serbia/corrected_sample_9832.nc,corrected_sample_9832.nc,Serbia,2022-03-21,1624.0,24,13,2022/Serbia/corrected_sample_9832.nc
../data/raw/dataset_64_64_all_10days_final/2022/Bulgaria/corrected_sample_10675.nc,corrected_sample_10675.nc,Bulgaria,2022-08-15,1624.0,21,13,2022/Bulgaria/corrected_sample_10675.nc
../data/raw/dataset_64_64_all_10days_final/2022/Italy/corrected_sample_10585.nc,corrected_sample_10585.nc,Italy,2022-09-15,1624.0,13,13,2022/Italy/corrected_sample_10585.nc
../data/raw/dataset_64_64_all_10days_final/2022/Bulgaria/corrected_sample_10681.nc,corrected_sample_10681.nc,Bulgaria,2022-08-16,1624.0,13,13,2022/Bulgaria/corrected_sample_10681.nc
../data/raw/dataset_64_64_all_10days_final/2022/Romania/corrected_sample_9900.nc,corrected_sample_9900.nc,Romania,2022-03-22,1624.0,17,13,2022/Romania/corrected_sample_9900.nc
../data/raw/dataset_64_64_all_10days_final/2022/Croatia/corrected_sample_9835.nc,corrected_sample_9835.nc,Croatia,2022-03-10,1624.0,62,49,2022/Croatia/corrected_sample_9835.nc
../data/raw/dataset_64_64_all_10days_final/2022/France/corrected_sample_10596.nc,corrected_sample_10596.nc,France,2022-07-31,1624.0,13,13,2022/France/corrected_sample_10596.nc
../data/raw/dataset_64_64_all_10days_final/2022/Croatia/corrected_sample_10012.nc,corrected_sample_10012.nc,Croatia,2022-03-24,1624.0,193,78,2022/Croatia/corrected_sample_10012.nc
../data/raw/dataset_64_64_all_10days_final/2022/Romania/corrected_sample_10159.nc,corrected_sample_10159.nc,Romania,2022-03-28,1624.0,19,13,2022/Romania/corrected_sample_10159.nc
../data/raw/dataset_64_64_all_10days_final/2022/Italy/corrected_sample_10291.nc,corrected_sample_10291.nc,Italy,2022-06-25,1624.0,32,13,2022/Italy/corrected_sample_10291.nc
../data/raw/dataset_64_64_all_10days_final/2022/Bosnia & Herzegovina/corrected_sample_10339.nc,corrected_sample_10339.nc,Bosnia & Herzegovina,2022-07-03,1624.0,13,13,2022/Bosnia & Herzegovina/corrected_sample_10339.nc
../data/raw/dataset_64_64_all_10days_final/2022/Ukraine/corrected_sample_10208.nc,corrected_sample_10208.nc,Ukraine,2022-03-22,1624.0,26,13,2022/Ukraine/corrected_sample_10208.nc
../data/raw/dataset_64_64_all_10days_final/2022/Portugal/corrected_sample_9792.nc,corrected_sample_9792.nc,Portugal,2022-02-25,1624.0,13,13,2022/Portugal/corrected_sample_9792.nc
../data/raw/dataset_64_64_all_10days_final/2022/Greece/corrected_sample_10679.nc,corrected_sample_10679.nc,Greece,2022-08-14,1624.0,13,13,2022/Greece/corrected_sample_10679.nc
../data/raw/dataset_64_64_all_10days_final/2022/Ukraine/corrected_sample_10270.nc,corrected_sample_10270.nc,Ukraine,2022-05-09,1624.0,60,47,2022/Ukraine/corrected_sample_10270.nc
../data/raw/dataset_64_64_all_10days_final/2022/Portugal/corrected_sample_10500.nc,corrected_sample_10500.nc,Portugal,2022-07-12,1624.0,39,18,2022/Portugal/corrected_sample_10500.nc
../data/raw/dataset_64_64_all_10days_final/2022/Algeria/corrected_sample_10587.nc,corrected_sample_10587.nc,Algeria,2022-08-10,1624.0,27,13,2022/Algeria/corrected_sample_10587.nc
../data/raw/dataset_64_64_all_10days_final/2022/Italy/corrected_sample_10045.nc,corrected_sample_10045.nc,Italy,2022-03-27,1624.0,13,13,2022/Italy/corrected_sample_10045.nc
../data/raw/dataset_64_64_all_10days_final/2022/Spain/corrected_sample_10639.nc,corrected_sample_10639.nc,Spain,2022-08-08,1624.0,13,13,2022/Spain/corrected_sample_10639.nc
../data/raw/dataset_64_64_all_10days_final/2022/Montenegro/corrected_sample_10630.nc,corrected_sample_10630.nc,Montenegro,2022-08-02,1624.0,75,31,2022/Montenegro/corrected_sample_10630.nc
../data/raw/dataset_64_64_all_10days_final/2022/Italy/corrected_sample_9923.nc,corrected_sample_9923.nc,Italy,2022-03-23,1624.0,13,13,2022/Italy/corrected_sample_9923.nc
../data/raw/dataset_64_64_all_10days_final/2022/Greece/corrected_sample_10008.nc,corrected_sample_10008.nc,Greece,2022-06-03,1624.0,13,13,2022/Greece/corrected_sample_10008.nc
../data/raw/dataset_64_64_all_10days_final/2022/Italy/corrected_sample_9922.nc,corrected_sample_9922.nc,Italy,2022-04-08,1624.0,13,13,2022/Italy/corrected_sample_9922.nc
../data/raw/dataset_64_64_all_10days_final/2022/Italy/corrected_sample_9854.nc,corrected_sample_9854.nc,Italy,2022-07-16,1624.0,32,13,2022/Italy/corrected_sample_9854.nc
../data/raw/dataset_64_64_all_10days_final/2022/Italy/corrected_sample_9833.nc,corrected_sample_9833.nc,Italy,2022-06-27,1624.0,28,13,2022/Italy/corrected_sample_9833.nc
../data/raw/dataset_64_64_all_10days_final/2022/Albania/corrected_sample_10069.nc,corrected_sample_10069.nc,Albania,2022-09-08,1624.0,13,13,2022/Albania/corrected_sample_10069.nc
../data/raw/dataset_64_64_all_10days_final/2022/France/corrected_sample_9826.nc,corrected_sample_9826.nc,France,2022-02-28,1624.0,15,13,2022/France/corrected_sample_9826.nc
../data/raw/dataset_64_64_all_10days_final/2022/Algeria/corrected_sample_10743.nc,corrected_sample_10743.nc,Algeria,2022-08-13,1624.0,49,20,2022/Algeria/corrected_sample_10743.nc
../data/raw/dataset_64_64_all_10days_final/2022/Spain/corrected_sample_10604.nc,corrected_sample_10604.nc,Spain,2022-07-14,1624.0,30,13,2022/Spain/corrected_sample_10604.nc
../data/raw/dataset_64_64_all_10days_final/2022/Tunisia/corrected_sample_10417.nc,corrected_sample_10417.nc,Tunisia,2022-07-11,1624.0,13,13,2022/Tunisia/corrected_sample_10417.nc
../data/raw/dataset_64_64_all_10days_final/2022/Spain/corrected_sample_10290.nc,corrected_sample_10290.nc,Spain,2022-06-16,1624.0,403,390,2022/Spain/corrected_sample_10290.nc
../data/raw/dataset_64_64_all_10days_final/2022/Bosnia & Herzegovina/corrected_sample_9954.nc,corrected_sample_9954.nc,Bosnia & Herzegovina,2022-03-23,1624.0,170,38,2022/Bosnia & Herzegovina/corrected_sample_9954.nc
../data/raw/dataset_64_64_all_10days_final/2022/Portugal/corrected_sample_10395.nc,corrected_sample_10395.nc,Portugal,2022-08-25,1624.0,52,13,2022/Portugal/corrected_sample_10395.nc
../data/raw/dataset_64_64_all_10days_final/2022/Italy/corrected_sample_10744.nc,corrected_sample_10744.nc,Italy,2022-08-18,1624.0,59,43,2022/Italy/corrected_sample_10744.nc
../data/raw/dataset_64_64_all_10days_final/2022/Bulgaria/corrected_sample_10712.nc,corrected_sample_10712.nc,Bulgaria,2022-08-19,1499.0,12,12,2022/Bulgaria/corrected_sample_10712.nc
../data/raw/dataset_64_64_all_10days_final/2022/Spain/corrected_sample_10737.nc,corrected_sample_10737.nc,Spain,2022-08-13,1499.0,12,12,2022/Spain/corrected_sample_10737.nc
../data/raw/dataset_64_64_all_10days_final/2022/Portugal/corrected_sample_10678.nc,corrected_sample_10678.nc,Portugal,2022-08-17,1499.0,14,12,2022/Portugal/corrected_sample_10678.nc
../data/raw/dataset_64_64_all_10days_final/2022/Croatia/corrected_sample_9895.nc,corrected_sample_9895.nc,Croatia,2022-03-20,1499.0,54,32,2022/Croatia/corrected_sample_9895.nc
../data/raw/dataset_64_64_all_10days_final/2022/Spain/corrected_sample_10584.nc,corrected_sample_10584.nc,Spain,2022-08-04,1499.0,56,44,2022/Spain/corrected_sample_10584.nc
../data/raw/dataset_64_64_all_10days_final/2022/Spain/corrected_sample_10736.nc,corrected_sample_10736.nc,Spain,2022-08-13,1499.0,19,12,2022/Spain/corrected_sample_10736.nc
../data/raw/dataset_64_64_all_10days_final/2022/Portugal/corrected_sample_10748.nc,corrected_sample_10748.nc,Portugal,2022-08-22,1499.0,28,12,2022/Portugal/corrected_sample_10748.nc
../data/raw/dataset_64_64_all_10days_final/2022/Italy/corrected_sample_10539.nc,corrected_sample_10539.nc,Italy,2022-07-29,1499.0,12,12,2022/Italy/corrected_sample_10539.nc
../data/raw/dataset_64_64_all_10days_final/2022/Spain/corrected_sample_9717.nc,corrected_sample_9717.nc,Spain,2022-01-23,1499.0,34,14,2022/Spain/corrected_sample_9717.nc
../data/raw/dataset_64_64_all_10days_final/2022/Bosnia & Herzegovina/corrected_sample_10109.nc,corrected_sample_10109.nc,Bosnia & Herzegovina,2022-03-23,1499.0,39,19,2022/Bosnia & Herzegovina/corrected_sample_10109.nc
../data/raw/dataset_64_64_all_10days_final/2022/Croatia/corrected_sample_10046.nc,corrected_sample_10046.nc,Croatia,2022-03-25,1499.0,122,32,2022/Croatia/corrected_sample_10046.nc
../data/raw/dataset_64_64_all_10days_final/2022/Ukraine/corrected_sample_10143.nc,corrected_sample_10143.nc,Ukraine,2022-03-25,1499.0,22,12,2022/Ukraine/corrected_sample_10143.nc
../data/raw/dataset_64_64_all_10days_final/2022/Albania/corrected_sample_10525.nc,corrected_sample_10525.nc,Albania,2022-07-24,1499.0,12,12,2022/Albania/corrected_sample_10525.nc
../data/raw/dataset_64_64_all_10days_final/2022/Bosnia & Herzegovina/corrected_sample_10056.nc,corrected_sample_10056.nc,Bosnia & Herzegovina,2022-03-26,1499.0,212,77,2022/Bosnia & Herzegovina/corrected_sample_10056.nc
../data/raw/dataset_64_64_all_10days_final/2022/Portugal/corrected_sample_10459.nc,corrected_sample_10459.nc,Portugal,2022-07-12,1499.0,12,12,2022/Portugal/corrected_sample_10459.nc
../data/raw/dataset_64_64_all_10days_final/2022/Albania/corrected_sample_10113.nc,corrected_sample_10113.nc,Albania,2022-03-25,1499.0,44,14,2022/Albania/corrected_sample_10113.nc
../data/raw/dataset_64_64_all_10days_final/2022/Croatia/corrected_sample_10474.nc,corrected_sample_10474.nc,Croatia,2022-07-12,1499.0,12,12,2022/Croatia/corrected_sample_10474.nc
../data/raw/dataset_64_64_all_10days_final/2022/Morocco/corrected_sample_10453.nc,corrected_sample_10453.nc,Morocco,2022-07-13,1499.0,12,12,2022/Morocco/corrected_sample_10453.nc
../data/raw/dataset_64_64_all_10days_final/2022/Italy/corrected_sample_10397.nc,corrected_sample_10397.nc,Italy,2022-09-19,1499.0,32,15,2022/Italy/corrected_sample_10397.nc
../data/raw/dataset_64_64_all_10days_final/2022/Bosnia & Herzegovina/corrected_sample_10041.nc,corrected_sample_10041.nc,Bosnia & Herzegovina,2022-03-22,1499.0,67,17,2022/Bosnia & Herzegovina/corrected_sample_10041.nc
../data/raw/dataset_64_64_all_10days_final/2022/Bosnia & Herzegovina/corrected_sample_10031.nc,corrected_sample_10031.nc,Bosnia & Herzegovina,2022-04-13,1499.0,14,12,2022/Bosnia & Herzegovina/corrected_sample_10031.nc
../data/raw/dataset_64_64_all_10days_final/2022/Portugal/corrected_sample_10483.nc,corrected_sample_10483.nc,Portugal,2022-08-27,1499.0,41,14,2022/Portugal/corrected_sample_10483.nc
../data/raw/dataset_64_64_all_10days_final/2022/Italy/corrected_sample_9741.nc,corrected_sample_9741.nc,Italy,2022-01-30,1499.0,12,12,2022/Italy/corrected_sample_9741.nc
../data/raw/dataset_64_64_all_10days_final/2022/Ukraine/corrected_sample_10741.nc,corrected_sample_10741.nc,Ukraine,2022-07-26,1499.0,27,12,2022/Ukraine/corrected_sample_10741.nc
../data/raw/dataset_64_64_all_10days_final/2022/Ukraine/corrected_sample_10515.nc,corrected_sample_10515.nc,Ukraine,2022-08-08,1499.0,21,12,2022/Ukraine/corrected_sample_10515.nc
../data/raw/dataset_64_64_all_10days_final/2022/Bosnia & Herzegovina/corrected_sample_9843.nc,corrected_sample_9843.nc,Bosnia & Herzegovina,2022-03-10,1499.0,12,12,2022/Bosnia & Herzegovina/corrected_sample_9843.nc
../data/raw/dataset_64_64_all_10days_final/2022/Ukraine/corrected_sample_10303.nc,corrected_sample_10303.nc,Ukraine,2022-07-18,1499.0,40,12,2022/Ukraine/corrected_sample_10303.nc
../data/raw/dataset_64_64_all_10days_final/2022/Bosnia & Herzegovina/corrected_sample_9909.nc,corrected_sample_9909.nc,Bosnia & Herzegovina,2022-03-18,1499.0,39,12,2022/Bosnia & Herzegovina/corrected_sample_9909.nc
../data/raw/dataset_64_64_all_10days_final/2022/Ukraine/corrected_sample_10335.nc,corrected_sample_10335.nc,Ukraine,2022-07-19,1499.0,47,20,2022/Ukraine/corrected_sample_10335.nc
../data/raw/dataset_64_64_all_10days_final/2022/Greece/corrected_sample_10451.nc,corrected_sample_10451.nc,Greece,2022-07-12,1499.0,12,12,2022/Greece/corrected_sample_10451.nc
../data/raw/dataset_64_64_all_10days_final/2022/Spain/corrected_sample_10457.nc,corrected_sample_10457.nc,Spain,2022-07-24,1499.0,12,12,2022/Spain/corrected_sample_10457.nc
../data/raw/dataset_64_64_all_10days_final/2022/Montenegro/corrected_sample_10099.nc,corrected_sample_10099.nc,Montenegro,2022-03-21,1499.0,87,27,2022/Montenegro/corrected_sample_10099.nc
../data/raw/dataset_64_64_all_10days_final/2022/Montenegro/corrected_sample_10114.nc,corrected_sample_10114.nc,Montenegro,2022-03-20,1499.0,53,20,2022/Montenegro/corrected_sample_10114.nc
../data/raw/dataset_64_64_all_10days_final/2022/Romania/corrected_sample_10014.nc,corrected_sample_10014.nc,Romania,2022-03-27,1499.0,79,27,2022/Romania/corrected_sample_10014.nc
../data/raw/dataset_64_64_all_10days_final/2022/Bulgaria/corrected_sample_10176.nc,corrected_sample_10176.nc,Bulgaria,2022-03-23,1499.0,73,32,2022/Bulgaria/corrected_sample_10176.nc
../data/raw/dataset_64_64_all_10days_final/2022/Hungary/corrected_sample_9847.nc,corrected_sample_9847.nc,Hungary,2022-06-19,1499.0,12,12,2022/Hungary/corrected_sample_9847.nc
../data/raw/dataset_64_64_all_10days_final/2022/Italy/corrected_sample_10785.nc,corrected_sample_10785.nc,Italy,2022-06-29,1499.0,30,12,2022/Italy/corrected_sample_10785.nc
../data/raw/dataset_64_64_all_10days_final/2022/Ukraine/corrected_sample_10429.nc,corrected_sample_10429.nc,Ukraine,2022-07-14,1499.0,28,12,2022/Ukraine/corrected_sample_10429.nc
../data/raw/dataset_64_64_all_10days_final/2022/Spain/corrected_sample_10280.nc,corrected_sample_10280.nc,Spain,2022-07-24,1499.0,12,12,2022/Spain/corrected_sample_10280.nc
../data/raw/dataset_64_64_all_10days_final/2022/Italy/corrected_sample_10337.nc,corrected_sample_10337.nc,Italy,2022-07-03,1499.0,14,12,2022/Italy/corrected_sample_10337.nc
../data/raw/dataset_64_64_all_10days_final/2022/Bosnia & Herzegovina/corrected_sample_9964.nc,corrected_sample_9964.nc,Bosnia & Herzegovina,2022-03-27,1499.0,39,13,2022/Bosnia & Herzegovina/corrected_sample_9964.nc
../data/raw/dataset_64_64_all_10days_final/2022/Spain/corrected_sample_9992.nc,corrected_sample_9992.nc,Spain,2022-08-25,1374.0,11,11,2022/Spain/corrected_sample_9992.nc
